Timestamp,HRV
0.0,770.4
0.7704,759.6
1.53,763.2
2.2931999999999997,766.8000000000001
3.06,788.4
3.8484000000000003,759.6
4.608,770.4
5.3784,781.2
6.159599999999999,781.2
6.940799999999999,774.0
7.714799999999999,763.2
8.478,763.2
9.241200000000001,774.0
10.0152,777.6
10.792800000000002,763.2
11.556000000000001,766.8000000000001
12.3228,777.6
13.100400000000002,784.8000000000001
13.885200000000001,770.4
14.6556,756.0
15.4116,763.2
16.1748,777.6
16.9524,774.0
17.7264,759.6
18.486,766.8000000000001
19.2528,788.4
20.0412,792.0
20.8332,774.0
21.607200000000002,759.6
22.366799999999998,766.8000000000001
23.133599999999998,777.6
23.911199999999997,759.6
24.670799999999996,748.8000000000001
25.419599999999996,756.0
26.175599999999996,781.2
26.956799999999994,792.0
27.748799999999996,781.2
28.529999999999998,770.4
29.300399999999996,781.2
30.081599999999998,788.4
30.87,770.4
31.640400000000003,748.8000000000001
32.3892,745.2
33.1344,763.2
33.8976,781.2
34.678799999999995,777.6
35.456399999999995,763.2
36.21959999999999,774.0
36.993599999999994,788.4
37.78199999999999,792.0
38.57399999999999,770.4
39.34439999999999,752.4
40.096799999999995,759.6
40.856399999999994,774.0
41.630399999999995,781.2
42.41159999999999,759.6
43.17119999999999,756.0
43.92719999999999,774.0
44.70119999999999,788.4
45.48959999999999,784.8000000000001
46.27439999999999,763.2
47.03759999999999,763.2
47.80079999999999,777.6
48.57839999999999,784.8000000000001
49.36319999999999,766.8000000000001
50.129999999999995,756.0
50.885999999999996,759.6
51.645599999999995,774.0
