Timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle
0.0,2.7554552980815448e-15,-5.5109105961630896e-15,23.38268590217984,-23.38268590217984,14.999999999999998,-14.999999999999991,0.0,8.358214404180685e-15,90.75,-90.75,69.4732412515783,-69.47324125157829
0.033351862145636464,-5.598566991774476,5.598566991774483,26.006403417134198,-26.006403417134198,20.992894450298902,-20.992894450298895,16.982319875049264,-16.982319875049242,87.89576809100485,-87.89576809100485,84.57489038625454,-84.57489038625451
0.06670372429127293,-10.844966301949633,10.844966301949638,26.99423539001947,-26.99423539001947,25.66526902837279,-25.665269028372787,32.89639778258055,-32.89639778258055,79.51261263488058,-79.51261263488058,94.35650975034754,-94.35650975034753
0.1000555864369094,-15.409182716896092,15.409182716896089,26.284044045899346,-26.28404404589935,28.72321650311386,-28.72321650311386,46.74118757458482,-46.74118757458481,66.12786078977459,-66.1278607897746,98.20280435519308,-98.20280435519308
0.13340744858254586,-19.00411249818743,19.00411249818743,23.9205026805508,-23.920502680550804,29.974382246237,-29.974382246237003,57.64580791116853,-57.64580791116853,48.58345604461867,-48.58345604461868,95.8718300290546,-95.8718300290546
0.16675931072818231,-21.403623121474133,21.403623121474133,20.05228556798392,-20.05228556798393,29.34006395058048,-29.34006395058048,64.92432346847154,-64.92432346847153,27.9829972941336,-27.98299729413361,87.51021247552912,-87.51021247552912
0.2001111728738188,-22.456777731947223,22.456777731947223,14.922715875440774,-14.922715875440787,26.860162255701802,-26.860162255701805,68.11889245357325,-68.11889245357325,5.622318956072895,-5.622318956072905,73.64392405014463,-73.64392405014463
0.23346303501945526,-22.09732955287243,22.09732955287243,8.854459861783557,-8.85445986178356,22.690670870663105,-22.690670870663098,67.0285663103797,-67.0285663103797,-17.09202113773374,17.09202113773373,55.14519842525517,-55.14519842525518
0.2668148971650917,-20.3478890186816,20.3478890186816,2.229230142904963,-2.2292301429049663,17.093864073270616,-17.0938640732706,61.72193002333419,-61.72193002333418,-38.73121870546785,38.731218705467874,33.17766431610718,-33.177664316107155
0.30016675931072817,-17.318501506687735,17.31850150668775,-4.536225246637478,4.536225246637475,10.421798823295108,-10.421798823295099,52.53278790361946,-52.532787903619464,-57.934099351914554,57.93409935191455,9.123149531323655,-9.123149531323667
0.33351862145636463,-13.199725132625147,13.199725132625149,-11.016337631323918,11.016337631323895,3.0941692592572956,-3.094169259257299,40.03916623562958,-40.03916623562961,-73.49274076995067,73.49274076995066,-15.505240394018287,15.505240394018232
0.3668704836020011,-8.250644038705708,8.25064403870571,-16.803487318763203,16.8034873187632,-4.428093398589971,4.428093398589981,25.026953584073972,-25.02695358407398,-84.42845489795705,84.42845489795705,-39.15830135210409,39.15830135210408
0.4002223457476376,-2.782571176521048,2.7825711765210506,-21.533644175621607,21.53364417562159,-11.671814888960322,11.671814888960318,8.440465902113806,-8.440465902113845,-90.0533505136349,90.0533505136349,-60.348180531209834,60.34818053120979
0.43357420789327406,2.8605342683870627,-2.86053426838706,-24.909266281559717,24.909266281559717,-18.181342076477637,18.181342076477648,-8.676953947440767,8.676953947440756,-90.01360378114875,90.01360378114875,-77.74196709275124,77.74196709275122
0.4669260700389105,8.323703003970557,-8.323703003970556,-26.718016262969254,26.71801626296925,-23.547204984038185,23.5472049840382,-25.24856577871067,25.24856577871069,-84.3117148964686,84.31171489646862,-90.24553650510957,90.2455365051096
0.500277932184547,13.263284329858573,-13.263284329858589,-26.846117989550837,26.84611798955084,-27.431873757536117,27.431873757536117,-40.23196246723768,40.23196246723767,-73.30635081708654,73.30635081708658,-97.07237445879531,97.07237445879531
0.5336297943301834,17.36856286010236,-17.368562860102372,-25.28551345501012,25.285513455010122,-29.590990367898264,29.590990367898264,-52.684640675643834,52.68464067564383,-57.68978396890837,57.68978396890843,-97.79305111964979,97.79305111964979
0.5669816564758199,20.381303509823997,-20.381303509823994,-22.134369651298808,22.134369651298798,-29.88873950879874,29.88873950879874,-61.823287313132795,61.823287313132795,-38.44434610746096,38.444346107460966,-92.3622336321032,92.36223363210324
0.6003335186214563,22.111995303905875,-22.111995303905875,-17.590903552397826,17.590903552397812,-28.3063918116682,28.30639181166821,-67.07305242184782,67.07305242184782,-16.78063652413208,16.780636524132092,-81.12153770006485,81.1215377000649
0.6336853807670928,22.451772220456974,-22.451772220456974,-11.94091363581508,11.940913635815063,-24.943481982584327,24.943481982584345,-68.10370906871948,68.10370906871948,5.938628502071223,-5.938628502071212,-64.7780388719322,64.77803887193228
0.6670372429127293,21.37926121006331,-21.37926121006331,-5.539802248777289,5.539802248777292,-20.01154775248366,20.011547752483704,-64.85042567052534,64.85042567052537,28.28433489540878,-28.284334895408694,-44.35979523828123,44.35979523828124
0.7003891050583657,18.961926628617185,-18.961926628617185,1.2097803305025785,-1.2097803305025754,-13.820823480652532,13.820823480652583,-57.51784410680543,57.517844106805455,48.85086660702343,-48.850866607023356,-21.151179306104716,21.151179306104726
0.7337409672040022,15.351826514621774,-15.351826514621777,7.883263876786387,-7.8832638767864065,-6.760725426186323,6.760725426186354,-46.5672070943527,46.56720709435272,66.3445233378814,-66.34452333788138,3.387913119479136,-3.387913119479211
0.7670928293496386,10.776047654634267,-10.77604765463427,14.060865036201843,-14.06086503620186,0.7246437740512776,-0.7246437740512472,-32.687344552390606,32.68734455239061,79.66489840487044,-79.66489840487044,27.713895027586037,-27.71389502758611
0.8004446914952752,5.522421101672446,-5.522421101672449,19.353993035189735,-19.35399303518973,8.164430574673437,-8.164430574673382,-16.751344008406353,16.75134400840642,87.97409782328567,-87.97409782328565,50.29658473711938,-50.296584737119375
0.8337965536409117,-0.07858331406186336,0.0785833140618606,23.42969327687713,-23.42969327687714,15.090648708298112,-15.090648708298085,0.23836938598766053,-0.2383693859876522,90.74944650512163,-90.74944650512163,69.71545919441756,-69.71545919441762
0.8671484157865481,-5.674644589244989,5.674644589244987,26.031591244871276,-26.03159124487128,21.067617011164444,-21.067617011164426,17.213088587376475,-17.21308858737647,87.81636618555667,-87.81636618555667,84.74900939424018,-84.74900939424022
0.9005002779321846,-10.913752659825807,10.913752659825803,26.99601927626971,-26.99601927626971,25.719365154917714,-25.719365154917714,33.1050497348049,-33.10504973480494,79.35935695141727,-79.35935695141721,94.45157718373176,-94.4515771837318
0.933852140077821,-15.466350954350304,15.4663509543503,26.262311778540276,-26.262311778540266,28.753283376813943,-28.753283376813943,46.914597894862546,-46.91459789486259,65.91039159853247,-65.91039159853236,98.21284016985751,-98.21284016985753
0.9672040022234575,-19.046066551142033,19.046066551142033,23.876621288363705,-23.876621288363683,29.97852856504665,-29.97852856504665,57.77306853846414,-57.773068538464166,48.31545284983724,-48.315452849837115,95.7962029403172,-95.79620294031717
1.000555864369094,-21.427723946476675,21.427723946476675,19.98901533019285,-19.98901533019285,29.318028897850628,-29.318028897850628,64.99742930431259,-64.99742930431259,27.68131834970276,-27.68131834970277,87.35367966795981,-87.35367966795982
1.0339077265147303,-22.46150931040256,22.46150931040256,14.844036691364629,-14.844036691364632,26.813331906377208,-26.813331906377233,68.1332449082211,-68.1332449082211,5.305940827710988,-5.3059408277111615,73.41633193551573,-73.41633193551573
1.0672595886603669,-22.082394253437148,22.082394253437148,8.76532090250244,-8.765320902502443,22.621991002757017,-22.621991002757017,66.98326256875934,-66.98326256875934,-17.40319725885804,17.40319725885803,54.860863271904044,-54.86086327190406
1.1006114508060034,-20.314226319222772,20.314226319222776,2.1352385326484544,-2.135238532648458,17.00765486905263,-17.00765486905263,61.61981983497574,-61.61981983497574,-39.01761885099688,39.01761885099687,32.85447171009538,-32.854471710095396
1.1339633129516398,-17.268228898135153,17.268228898135156,-4.629157136449589,4.629157136449584,10.323483116077181,-10.323483116077185,52.38029432434329,-52.380294324343296,-58.17770804120664,58.17770804120664,8.78142931615156,-8.781429316151572
1.1673151750972763,-13.13600492205267,13.136004922052674,-11.102364089060513,11.102364089060512,2.9899314199197002,-2.9899314199197042,39.84588159689309,-39.8458815968931,-73.67823424114854,73.67823424114853,-15.843992929268744,15.843992929268733
