Timestamp,HRV
0.0,746.24
0.74624,735.68
1.4819200000000001,742.72
2.2246400000000004,760.32
2.9849600000000005,760.32
3.7452800000000006,756.8
4.502080000000001,756.8
5.258880000000001,760.32
6.0192000000000005,763.84
6.783040000000001,756.8
7.539840000000001,753.28
8.29312,753.28
9.046400000000002,749.76
9.796160000000002,746.24
10.5424,746.24
11.288640000000001,756.8
12.045440000000001,756.8
12.80224,749.76
13.552,749.76
14.30176,763.84
15.0656,767.36
15.832960000000002,756.8
16.589760000000002,742.72
17.332480000000004,746.24
18.078720000000004,763.84
18.842560000000006,760.32
19.602880000000006,742.72
20.345600000000005,739.2
21.084800000000005,760.32
21.845120000000005,770.88
22.616000000000007,760.32
23.376320000000007,742.72
24.11904000000001,742.72
24.86176000000001,763.84
25.62560000000001,767.36
26.39296000000001,742.72
27.13568000000001,735.68
27.87136000000001,753.28
28.62464000000001,770.88
29.395520000000012,767.36
30.162880000000012,746.24
30.909120000000012,746.24
31.655360000000016,756.8
32.412160000000014,763.84
33.176000000000016,749.76
33.92576000000002,739.2
34.664960000000015,742.72
35.40768000000001,760.32
36.16800000000001,774.4
36.94240000000001,760.32
37.702720000000014,749.76
38.452480000000016,753.28
39.20576000000002,760.32
39.96608000000002,753.28
40.719360000000016,735.68
41.45504000000002,735.68
42.19072000000001,749.76
42.940480000000015,767.36
43.70784000000002,767.36
44.47520000000002,756.8
45.23200000000002,763.84
45.995840000000015,770.88
46.766720000000014,760.32
47.527040000000014,735.68
48.262720000000016,732.16
48.994880000000016,742.72
49.73760000000002,756.8
50.49440000000002,749.76
51.24416000000002,746.24
