Timestamp,HRV
0.0,739.2
0.7392000000000001,749.76
1.48896,763.84
2.2528,763.84
3.01664,753.28
3.76992,753.28
4.5232,767.36
5.290559999999999,760.32
6.050879999999999,742.72
6.7936,732.16
7.525759999999999,749.76
8.275519999999998,770.88
9.046399999999998,760.32
9.806719999999997,742.72
10.549439999999997,749.76
11.299199999999997,770.88
12.070079999999995,774.4
12.844479999999995,742.72
13.587199999999996,725.12
14.312319999999996,746.24
15.058559999999996,770.88
15.829439999999995,763.84
16.593279999999996,742.72
17.335999999999995,742.72
18.078719999999997,770.88
18.8496,777.92
19.627519999999997,753.28
20.380799999999997,728.64
21.109439999999996,742.72
21.852159999999998,760.32
22.612479999999994,760.32
23.372799999999994,746.24
24.11904,742.72
24.861759999999997,760.32
25.622079999999997,774.4
26.39648,767.36
27.16384,749.76
27.9136,746.24
28.65984,753.28
29.41312,749.76
30.162879999999998,746.24
30.909119999999998,742.72
31.65184,749.76
32.4016,756.8
33.1584,763.84
33.922239999999995,760.32
34.682559999999995,763.84
35.4464,760.32
36.20672,756.8
36.963519999999995,753.28
37.71679999999999,749.76
38.46656,746.24
39.212799999999994,746.24
39.959039999999995,746.24
40.705279999999995,749.76
41.45504,753.28
42.20831999999999,756.8
42.96512,760.32
43.72543999999999,760.32
44.48575999999999,763.84
45.249599999999994,763.84
46.01343999999999,756.8
46.770239999999994,753.28
47.52351999999999,746.24
48.26975999999999,742.72
49.01247999999999,746.24
49.75871999999999,746.24
50.50495999999998,749.76
51.254719999999985,760.32
