Timestamp,HRV
0.0,759.6
0.7596,748.8000000000001
1.5084000000000002,763.2
2.2716000000000003,781.2
3.0528000000000004,777.6
3.8304,766.8000000000001
4.5972,770.4
5.3675999999999995,784.8000000000001
6.152399999999999,788.4
6.940799999999999,774.0
7.714799999999999,756.0
8.470799999999999,752.4
9.223199999999999,770.4
9.993599999999999,774.0
10.767599999999998,763.2
11.5308,763.2
12.294,781.2
13.0752,795.6
13.870800000000001,784.8000000000001
14.6556,763.2
15.418800000000001,763.2
16.182000000000002,770.4
16.9524,770.4
17.722800000000003,756.0
18.478800000000003,752.4
19.231200000000005,770.4
20.001600000000007,788.4
20.790000000000006,784.8000000000001
21.574800000000007,770.4
22.34520000000001,774.0
23.119200000000006,784.8000000000001
23.904000000000007,781.2
24.68520000000001,759.6
25.444800000000008,745.2
26.19000000000001,759.6
26.949600000000007,777.6
27.727200000000003,774.0
28.501200000000004,763.2
29.264400000000006,766.8000000000001
30.031200000000005,788.4
30.819600000000005,792.0
31.611600000000006,777.6
32.3892,759.6
33.1488,766.8000000000001
33.915600000000005,777.6
34.693200000000004,766.8000000000001
35.46000000000001,759.6
36.21960000000001,759.6
36.979200000000006,770.4
37.74960000000001,774.0
38.52360000000001,774.0
39.2976,774.0
40.071600000000004,781.2
40.8528,774.0
41.6268,774.0
42.400800000000004,777.6
43.1784,777.6
43.956,766.8000000000001
44.7228,752.4
45.4752,763.2
46.2384,774.0
47.0124,777.6
47.79,766.8000000000001
48.5568,763.2
49.32,781.2
50.1012,788.4
50.8896,777.6
51.667199999999994,756.0
