Timestamp,HRV
0.0,777.6
0.7776000000000001,784.8000000000001
1.5624,777.6
2.34,766.8000000000001
3.1068000000000002,770.4
3.8772,777.6
4.6548,774.0
5.4288,756.0
6.1848,756.0
6.9408,770.4
7.7112,784.8000000000001
8.496,774.0
9.27,763.2
10.0332,777.6
10.8108,792.0
11.6028,777.6
12.380400000000002,759.6
13.140000000000002,756.0
13.896000000000003,770.4
14.666400000000001,777.6
15.444000000000003,759.6
16.2036,752.4
16.956000000000003,770.4
17.726400000000005,795.6
18.522000000000002,784.8000000000001
19.306800000000003,766.8000000000001
20.073600000000003,766.8000000000001
20.840400000000002,784.8000000000001
21.6252,788.4
22.413600000000002,759.6
23.1732,745.2
23.918400000000002,759.6
24.678,777.6
25.455599999999997,774.0
26.229599999999998,756.0
26.985599999999998,763.2
27.7488,784.8000000000001
28.5336,795.6
29.329199999999997,781.2
30.1104,766.8000000000001
30.8772,770.4
31.647599999999997,781.2
32.4288,774.0
33.2028,752.4
33.955200000000005,748.8000000000001
34.70400000000001,766.8000000000001
35.47080000000001,777.6
36.24840000000001,774.0
37.02240000000001,766.8000000000001
37.78920000000001,770.4
38.55960000000001,788.4
39.34800000000001,788.4
40.136400000000016,770.4
40.90680000000002,759.6
41.66640000000002,766.8000000000001
42.43320000000002,777.6
43.21080000000002,774.0
43.984800000000014,759.6
44.74440000000001,759.6
45.50400000000001,770.4
46.274400000000014,781.2
47.05560000000001,774.0
47.82960000000001,763.2
48.59280000000001,766.8000000000001
49.359600000000015,781.2
50.14080000000001,784.8000000000001
50.92560000000001,777.6
51.70320000000001,763.2
52.46640000000001,770.4
53.23680000000001,774.0
54.01080000000001,770.4
54.78120000000001,759.6
55.54080000000001,756.0
56.29680000000001,766.8000000000001
57.063600000000015,774.0
57.837600000000016,784.8000000000001
58.62240000000001,781.2
59.40360000000001,777.6
60.18120000000001,774.0
60.95520000000001,774.0
61.72920000000001,770.4
62.499600000000015,763.2
63.26280000000001,756.0
64.01880000000001,756.0
64.77480000000001,766.8000000000001
65.5416,784.8000000000001
66.3264,788.4
67.1148,774.0
67.8888,770.4
68.6592,777.6
69.4368,781.2
70.218,766.8000000000001
70.9848,748.8000000000001
71.73360000000001,752.4
72.486,774.0
73.26,788.4
74.0484,777.6
74.826,763.2
75.58919999999999,770.4
76.35959999999999,792.0
77.15159999999999,784.8000000000001
77.93639999999999,756.0
78.69239999999999,745.2
79.43759999999999,759.6
80.1972,784.8000000000001
80.982,784.8000000000001
81.7668,763.2
82.53,763.2
83.2932,784.8000000000001
84.078,792.0
84.87,774.0
85.644,752.4
86.3964,752.4
87.1488,774.0
87.9228,777.6
